created_at,text,conversation_id,reply_settings,edit_history_tweet_ids,lang,referenced_tweets,possibly_sensitive,id,author_id,entities.annotations,entities.mentions,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,public_metrics.bookmark_count,public_metrics.impression_count,edit_controls.edits_remaining,edit_controls.is_edit_eligible,edit_controls.editable_until,entities.urls,attachments.media_keys,entities.hashtags,in_reply_to_user_id,attachments.media_source_tweet_id,entities.cashtags,location,username,name,brand,geo.place_id,attachments.poll_ids,withheld.country_codes,geo.coordinates.type,geo.coordinates.coordinates,is_about_brand,confidence,rationale
2025-02-10T03:04:18.000Z,"Hahaha...just had to check again with the Dunkin Donuts Superbowl ad...I knew I recognized a particular face. Titanium Ranger actor spotted.

#TitaniumPower #LightspeedRescue https://t.co/Rz5fmBeKJa",1888786041525740011,everyone,['1888786041525740011'],en,,FALSE,1888786041525740011,499936452,,,0,0,1,0,0,50,5,TRUE,2025-02-10T04:04:18.000Z,"[{'start': 175, 'end': 198, 'url': 'https://t.co/Rz5fmBeKJa', 'expanded_url': 'https://x.com/Pierce8893/status/1888786041525740011/photo/1', 'display_url': 'pic.x.com/Rz5fmBeKJa', 'media_key': '3_1888785752076828672'}]",['3_1888785752076828672'],"[{'start': 142, 'end': 156, 'tag': 'TitaniumPower'}, {'start': 157, 'end': 174, 'tag': 'LightspeedRescue'}]",,,,Wandering time and space,Pierce8893,Pierre ❤️🇯🇵👍🇺🇲🇵🇭🎮📛♍️(BeepBoop)#MenToo,Dunkin',,,,,,True,1.0,Explicitly mentions 'Dunkin Donuts Superbowl ad'.
2025-02-10T03:04:13.000Z,"RT @LauraMiers: If you happen to have any Dunkin’ Donuts or grocery store donuts from December lying around, don’t eat them. Listeria, agai…",1888786017689493772,everyone,['1888786017689493772'],en,"[{'type': 'retweeted', 'id': '1888717738090082680'}]",FALSE,1888786017689493772,1467343762372313093,"[{'start': 42, 'end': 47, 'probability': 0.7708, 'type': 'Organization', 'normalized_text': 'Dunkin'}, {'start': 125, 'end': 132, 'probability': 0.4603, 'type': 'Other', 'normalized_text': 'Listeria'}]","[{'start': 3, 'end': 14, 'username': 'LauraMiers', 'id': '170280910'}]",45,0,0,0,0,0,5,FALSE,2025-02-10T04:04:13.000Z,,,,,,,Chicago,Zoey_Granitz,Zoey Granitz // open to work,Dunkin',,,,,,True,1.0,Tweet text explicitly mentions 'Dunkin’ Donuts' in context of food safety warning.
2025-02-10T03:04:10.000Z,RT @DiscussingFilm: Ben Affleck reunites with Jay and Silent Bob for a new Dunkin’ Donuts ad. https://t.co/E4crKOoMVh,1888786005076951282,everyone,['1888786005076951282'],en,"[{'type': 'retweeted', 'id': '1888600075242270823'}]",FALSE,1888786005076951282,1338641600860332037,"[{'start': 20, 'end': 30, 'probability': 0.8531, 'type': 'Person', 'normalized_text': 'Ben Affleck'}, {'start': 46, 'end': 48, 'probability': 0.6494, 'type': 'Person', 'normalized_text': 'Jay'}, {'start': 54, 'end': 63, 'probability': 0.473, 'type': 'Person', 'normalized_text': 'Silent Bob'}]","[{'start': 3, 'end': 18, 'username': 'DiscussingFilm', 'id': '780460754910732288'}]",2222,0,0,0,0,0,5,FALSE,2025-02-10T04:04:10.000Z,"[{'start': 94, 'end': 117, 'url': 'https://t.co/E4crKOoMVh', 'expanded_url': 'https://x.com/dunkindonuts/status/1888589103488237846/video/1', 'display_url': 'pic.x.com/E4crKOoMVh', 'media_key': '13_1888588967978659840'}]",['13_1888588967978659840'],,,['1888589103488237846'],,The Virgin Zone,MisterMrVirgin,Mister Mr. Virgin,Dunkin',,,,,,True,1.0,Tweet text explicitly mentions 'Dunkin’ Donuts ad' with Ben Affleck.
2025-02-10T03:03:37.000Z,RT @dunkindonuts: You asked for more… so we delivered a full film. “DunKings 2: The Movie” is here 👏👏 https://t.co/fTOFVqJQi9,1888785869353697445,everyone,['1888785869353697445'],en,"[{'type': 'retweeted', 'id': '1888738294650769881'}]",FALSE,1888785869353697445,929733692414500864,,"[{'start': 3, 'end': 16, 'username': 'dunkindonuts', 'id': '8771022'}]",851,0,0,0,0,0,5,FALSE,2025-02-10T04:03:37.000Z,"[{'start': 102, 'end': 125, 'url': 'https://t.co/fTOFVqJQi9', 'expanded_url': 'https://x.com/dunkindonuts/status/1888738294650769881/video/1', 'display_url': 'pic.x.com/fTOFVqJQi9', 'media_key': '13_1888737476665065472'}]",['13_1888737476665065472'],,,['1888738294650769881'],,,kan_boogie,関ブギ,Dunkin',,,,,,True,1.0,"RT from @dunkindonuts official account promoting 'DunKings 2: The Movie', Dunkin' campaign."
2025-02-10T03:03:20.000Z,RT @dunkindonuts: You asked for more… so we delivered a full film. “DunKings 2: The Movie” is here 👏👏 https://t.co/fTOFVqJQi9,1888785797844803703,everyone,['1888785797844803703'],en,"[{'type': 'retweeted', 'id': '1888738294650769881'}]",TRUE,1888785797844803703,168790735,"[{'start': 68, 'end': 88, 'probability': 0.7806, 'type': 'Other', 'normalized_text': 'DunKings 2: The Movie'}]","[{'start': 3, 'end': 16, 'username': 'dunkindonuts', 'id': '8771022'}]",851,0,0,0,0,0,5,FALSE,2025-02-10T04:03:20.000Z,"[{'start': 102, 'end': 125, 'url': 'https://t.co/fTOFVqJQi9', 'expanded_url': 'https://x.com/dunkindonuts/status/1888738294650769881/video/1', 'display_url': 'pic.x.com/fTOFVqJQi9', 'media_key': '13_1888737476665065472'}]",['13_1888737476665065472'],,,['1888738294650769881'],,,DDUBMochaLover,Cadoria YOUNG,Dunkin',,,,,,True,1.0,"RT from @dunkindonuts official account promoting 'DunKings 2: The Movie', Dunkin' campaign."
2025-02-10T03:03:20.000Z,"RT @DonnieWahlberg: So fun to be a part of this awesomeness! Enjoy the show!

More #Dunkin &amp; #DunKing fun coming soon — with yours truly.…",1888785796469002603,everyone,['1888785796469002603'],en,"[{'type': 'retweeted', 'id': '1888770753404764651'}]",FALSE,1888785796469002603,2447987007,"[{'start': 84, 'end': 89, 'probability': 0.5547, 'type': 'Other', 'normalized_text': 'Dunkin'}, {'start': 98, 'end': 104, 'probability': 0.7333, 'type': 'Other', 'normalized_text': 'DunKing'}]","[{'start': 3, 'end': 18, 'username': 'DonnieWahlberg', 'id': '24776235'}]",236,0,0,0,0,0,5,FALSE,2025-02-10T04:03:20.000Z,,,"[{'start': 83, 'end': 90, 'tag': 'Dunkin'}, {'start': 97, 'end': 105, 'tag': 'DunKing'}]",,,,,snowhite913,Janice McHale,Dunkin',,,,,,True,1.0,"RT mentions #Dunkin and #DunKing fun, Dunkin' campaign."
2025-02-10T03:03:02.000Z,"RT @DonnieWahlberg: So fun to be a part of this awesomeness! Enjoy the show!

More #Dunkin &amp; #DunKing fun coming soon — with yours truly.…",1888785721890066533,everyone,['1888785721890066533'],en,"[{'type': 'retweeted', 'id': '1888770753404764651'}]",FALSE,1888785721890066533,500014005,"[{'start': 84, 'end': 89, 'probability': 0.5547, 'type': 'Other', 'normalized_text': 'Dunkin'}, {'start': 98, 'end': 104, 'probability': 0.7333, 'type': 'Other', 'normalized_text': 'DunKing'}]","[{'start': 3, 'end': 18, 'username': 'DonnieWahlberg', 'id': '24776235'}]",236,0,0,0,0,0,5,FALSE,2025-02-10T04:03:02.000Z,,,"[{'start': 83, 'end': 90, 'tag': 'Dunkin'}, {'start': 97, 'end': 105, 'tag': 'DunKing'}]",,,,USA,SNICK2007,Indie,Dunkin',,,,,,True,1.0,"RT mentions #Dunkin and #DunKing fun, Dunkin' campaign."
2025-02-10T03:02:55.000Z,ben mentioning matt in the dunkin’ commercial https://t.co/KjXyZDpgQ7,1888785692777382150,everyone,['1888785692777382150'],en,"[{'type': 'quoted', 'id': '1888785233769574554'}]",FALSE,1888785692777382150,1348148566028656641,"[{'start': 0, 'end': 2, 'probability': 0.4798, 'type': 'Person', 'normalized_text': 'ben'}, {'start': 15, 'end': 18, 'probability': 0.6433, 'type': 'Person', 'normalized_text': 'matt'}]",,0,0,1,0,0,99,5,TRUE,2025-02-10T04:02:55.000Z,"[{'start': 46, 'end': 69, 'url': 'https://t.co/KjXyZDpgQ7', 'expanded_url': 'https://twitter.com/dcstielz/status/1888785233769574554', 'display_url': 'x.com/dcstielz/statu…'}]",,,,,,✦ he/him 20 cbyf,destielpilled,axl 🐰,Dunkin',,,,,,True,1.0,Tweet text explicitly mentions 'dunkin’ commercial' with Ben and Matt.
2025-02-10T03:02:41.000Z,RT @CFC_617: AND THATS ON DUNKIN 😤,1888785632245485780,everyone,['1888785632245485780'],en,"[{'type': 'retweeted', 'id': '1888785459326992761'}]",FALSE,1888785632245485780,1783567080249520133,,"[{'start': 3, 'end': 11, 'username': 'CFC_617', 'id': '1335005891070840832'}]",1,0,0,0,0,0,5,FALSE,2025-02-10T04:02:41.000Z,,,,,,,,fsh733,🏆🥇,Dunkin',,,,,,True,0.95,"Uses 'AND THATS ON DUNKIN', referencing Dunkin' slogan."
2025-02-10T03:02:27.000Z,"RT @DonnieWahlberg: So fun to be a part of this awesomeness! Enjoy the show!

More #Dunkin &amp; #DunKing fun coming soon — with yours truly.…",1888785574049497150,everyone,['1888785574049497150'],en,"[{'type': 'retweeted', 'id': '1888770753404764651'}]",FALSE,1888785574049497150,2851716274,,"[{'start': 3, 'end': 18, 'username': 'DonnieWahlberg', 'id': '24776235'}]",236,0,0,0,0,0,5,FALSE,2025-02-10T04:02:27.000Z,,,"[{'start': 83, 'end': 90, 'tag': 'Dunkin'}, {'start': 97, 'end': 105, 'tag': 'DunKing'}]",,,,Worldwide,WE2Incubators,WE2Incubators,Dunkin',,,,,,True,0.98,"Mentions #Dunkin and #DunKing, Dunkin' campaign hashtags."
2025-02-10T03:02:00.000Z,AND THATS ON DUNKIN 😤 https://t.co/CvAtg3mnvE,1888785459326992761,everyone,['1888785459326992761'],en,"[{'type': 'quoted', 'id': '1888785218309603470'}]",FALSE,1888785459326992761,1335005891070840832,"[{'start': 13, 'end': 18, 'probability': 0.568, 'type': 'Other', 'normalized_text': 'DUNKIN'}]",,1,0,1,0,0,130,5,TRUE,2025-02-10T04:02:00.000Z,"[{'start': 22, 'end': 45, 'url': 'https://t.co/CvAtg3mnvE', 'expanded_url': 'https://twitter.com/fsh733/status/1888785218309603470', 'display_url': 'x.com/fsh733/status/…'}]",,,,,,"Boston, MA",CFC_617,Dalé 🇭🇹,Dunkin',,,,,,True,0.95,"Uses 'AND THATS ON DUNKIN', referencing Dunkin' slogan."
2025-02-10T03:01:59.000Z,"Ben Affleck's full Dunkin' Donuts Super Bowl commercial is nearly 7 minutes long with Casey Affleck, Bill Belichick and Jeremy Strong  https://t.co/afp6Wlh83R
#BreakingNews #News #WorldNews #Trending #vira #Trump #2face",1888785457758040256,everyone,['1888785457758040256'],en,,FALSE,1888785457758040256,279129204,"[{'start': 0, 'end': 10, 'probability': 0.9677, 'type': 'Person', 'normalized_text': 'Ben Affleck'}, {'start': 34, 'end': 43, 'probability': 0.6879, 'type': 'Other', 'normalized_text': 'Super Bowl'}, {'start': 86, 'end': 98, 'probability': 0.9062, 'type': 'Person', 'normalized_text': 'Casey Affleck'}, {'start': 101, 'end': 114, 'probability': 0.941, 'type': 'Person', 'normalized_text': 'Bill Belichick'}, {'start': 120, 'end': 132, 'probability': 0.9321, 'type': 'Person', 'normalized_text': 'Jeremy Strong'}, {'start': 180, 'end': 188, 'probability': 0.426, 'type': 'Other', 'normalized_text': 'WorldNews'}, {'start': 207, 'end': 211, 'probability': 0.9313, 'type': 'Person', 'normalized_text': 'Trump'}]",,0,0,0,0,0,194,5,TRUE,2025-02-10T04:01:59.000Z,"[{'start': 135, 'end': 158, 'url': 'https://t.co/afp6Wlh83R', 'expanded_url': 'https://ift.tt/EcLd5xu', 'display_url': 'ift.tt/EcLd5xu', 'images': [{'url': 'https://pbs.twimg.com/news_img/1888785471431413760/MoHxUotF?format=jpg&name=orig', 'width': 154, 'height': 115}, {'url': 'https://pbs.twimg.com/news_img/1888785471431413760/MoHxUotF?format=jpg&name=150x150', 'width': 115, 'height': 115}], 'status': 200, 'title': ""Ben Affleck's full Dunkin' Donuts Super Bowl commercial is nearly 7 minutes long with Casey Affleck, Bill Belichick and Jeremy Strong"", 'description': ""Dunkin' Donuts has been teasing their new Ben Affleck Super Bowl ad for the past few days, revealing Affleck's brother Casey and Succession star Jeremy Strong ."", 'unwound_url': 'https://naijamerit.com.ng/news/Ben%2bAffleck%2527s%2bfull%2bDunkin%2527%2bDonuts%2bSuper%2bBowl%2bcommercial%2bis%2bnearly%2b7%2bminutes%2blong%2bwith%2bCasey%2bAffleck%252C%2bBill%2bBelichick%2band%2bJeremy%2bStrong'}]",,"[{'start': 159, 'end': 172, 'tag': 'BreakingNews'}, {'start': 173, 'end': 178, 'tag': 'News'}, {'start': 179, 'end': 189, 'tag': 'WorldNews'}, {'start': 190, 'end': 199, 'tag': 'Trending'}, {'start': 200, 'end': 205, 'tag': 'vira'}, {'start': 206, 'end': 212, 'tag': 'Trump'}, {'start': 213, 'end': 219, 'tag': '2face'}]",,,,ωнєяє ι αм ѕυρρσѕє∂ тσ вє ,NaijameritNG,Naijamerit,Dunkin',,,,,,True,1.0,Directly about Dunkin' Donuts Super Bowl commercial with Ben Affleck.
2025-02-10T03:01:22.000Z,RT @dunkindonuts: You asked for more… so we delivered a full film. “DunKings 2: The Movie” is here 👏👏 https://t.co/fTOFVqJQi9,1888785303411839478,everyone,['1888785303411839478'],en,"[{'type': 'retweeted', 'id': '1888738294650769881'}]",FALSE,1888785303411839478,1263274783,"[{'start': 68, 'end': 88, 'probability': 0.7806, 'type': 'Other', 'normalized_text': 'DunKings 2: The Movie'}]","[{'start': 3, 'end': 16, 'username': 'dunkindonuts', 'id': '8771022'}]",851,0,0,0,0,0,5,FALSE,2025-02-10T04:01:22.000Z,"[{'start': 102, 'end': 125, 'url': 'https://t.co/fTOFVqJQi9', 'expanded_url': 'https://x.com/dunkindonuts/status/1888738294650769881/video/1', 'display_url': 'pic.x.com/fTOFVqJQi9', 'media_key': '13_1888737476665065472'}]",['13_1888737476665065472'],,,['1888738294650769881'],,Boston MA USA,charmies21,Charlotte N,Dunkin',,,,,,True,1.0,"RT from @dunkindonuts about DunKings movie, Dunkin' content."
2025-02-10T03:01:21.000Z,RT @people: Ben Affleck Releases Epic 7-Minute 'Movie' (!) of Dunkin's 2025 Super Bowl Commercial — with a Surprising New Cast of Boston St…,1888785297489514992,everyone,['1888785297489514992'],en,"[{'type': 'retweeted', 'id': '1888738662763909178'}]",FALSE,1888785297489514992,1597720941781467136,"[{'start': 12, 'end': 22, 'probability': 0.9656, 'type': 'Person', 'normalized_text': 'Ben Affleck'}, {'start': 62, 'end': 67, 'probability': 0.4156, 'type': 'Organization', 'normalized_text': 'Dunkin'}, {'start': 82, 'end': 85, 'probability': 0.5948, 'type': 'Other', 'normalized_text': 'Bowl'}, {'start': 130, 'end': 138, 'probability': 0.7722, 'type': 'Place', 'normalized_text': 'Boston St'}]","[{'start': 3, 'end': 10, 'username': 'people', 'id': '25589776'}]",36,0,0,0,0,0,5,FALSE,2025-02-10T04:01:21.000Z,,,,,,,,dchip03,Debra,Dunkin',,,,,,True,0.98,RT about Dunkin's Super Bowl commercial with Ben Affleck.
2025-02-10T03:01:21.000Z,RT @people: Ben Affleck Releases Epic 7-Minute 'Movie' (!) of Dunkin's 2025 Super Bowl Commercial — with a Surprising New Cast of Boston St…,1888785297489514992,everyone,['1888785297489514992'],en,"[{'type': 'retweeted', 'id': '1888738662763909178'}]",FALSE,1888785297489514992,1597720941781467136,"[{'start': 12, 'end': 22, 'probability': 0.9656, 'type': 'Person', 'normalized_text': 'Ben Affleck'}, {'start': 62, 'end': 67, 'probability': 0.4156, 'type': 'Organization', 'normalized_text': 'Dunkin'}, {'start': 82, 'end': 85, 'probability': 0.5948, 'type': 'Other', 'normalized_text': 'Bowl'}, {'start': 130, 'end': 138, 'probability': 0.7722, 'type': 'Place', 'normalized_text': 'Boston St'}]","[{'start': 3, 'end': 10, 'username': 'people', 'id': '25589776'}]",36,0,0,0,0,0,5,FALSE,2025-02-10T04:01:21.000Z,,,,,,,,dchip03,Debra,Dunkin',,,,,,True,0.98,RT about Dunkin's Super Bowl commercial with Ben Affleck.
2025-02-10T03:01:21.000Z,RT @people: Ben Affleck Releases Epic 7-Minute 'Movie' (!) of Dunkin's 2025 Super Bowl Commercial — with a Surprising New Cast of Boston St…,1888785297489514992,everyone,['1888785297489514992'],en,"[{'type': 'retweeted', 'id': '1888738662763909178'}]",FALSE,1888785297489514992,1597720941781467136,"[{'start': 12, 'end': 22, 'probability': 0.9656, 'type': 'Person', 'normalized_text': 'Ben Affleck'}, {'start': 62, 'end': 67, 'probability': 0.4156, 'type': 'Organization', 'normalized_text': 'Dunkin'}, {'start': 82, 'end': 85, 'probability': 0.5948, 'type': 'Other', 'normalized_text': 'Bowl'}, {'start': 130, 'end': 138, 'probability': 0.7722, 'type': 'Place', 'normalized_text': 'Boston St'}]","[{'start': 3, 'end': 10, 'username': 'people', 'id': '25589776'}]",36,0,0,0,0,0,5,FALSE,2025-02-10T04:01:21.000Z,,,,,,,,dchip03,Debra,Dunkin',,,,,,True,0.98,RT about Dunkin's Super Bowl commercial with Ben Affleck.
2025-02-10T03:01:21.000Z,RT @people: Ben Affleck Releases Epic 7-Minute 'Movie' (!) of Dunkin's 2025 Super Bowl Commercial — with a Surprising New Cast of Boston St…,1888785297489514992,everyone,['1888785297489514992'],en,"[{'type': 'retweeted', 'id': '1888738662763909178'}]",FALSE,1888785297489514992,1597720941781467136,"[{'start': 12, 'end': 22, 'probability': 0.9656, 'type': 'Person', 'normalized_text': 'Ben Affleck'}, {'start': 62, 'end': 67, 'probability': 0.4156, 'type': 'Organization', 'normalized_text': 'Dunkin'}, {'start': 82, 'end': 85, 'probability': 0.5948, 'type': 'Other', 'normalized_text': 'Bowl'}, {'start': 130, 'end': 138, 'probability': 0.7722, 'type': 'Place', 'normalized_text': 'Boston St'}]","[{'start': 3, 'end': 10, 'username': 'people', 'id': '25589776'}]",36,0,0,0,0,0,5,FALSE,2025-02-10T04:01:21.000Z,,,,,,,,dchip03,Debra,Dunkin',,,,,,True,0.98,RT about Dunkin's Super Bowl commercial with Ben Affleck.
2025-02-10T03:01:16.000Z,"RT @TooFab: Ben Affleck's Dunkin' ad went hard, Kris Jenner popped up with Chris Hemsworth and Pratt, while David Beckham met his long long…",1888785276379554094,everyone,['1888785276379554094'],en,"[{'type': 'retweeted', 'id': '1888785204640178305'}]",FALSE,1888785276379554094,335964991,"[{'start': 12, 'end': 22, 'probability': 0.8955, 'type': 'Person', 'normalized_text': 'Ben Affleck'}, {'start': 26, 'end': 31, 'probability': 0.3507, 'type': 'Other', 'normalized_text': 'Dunkin'}, {'start': 48, 'end': 58, 'probability': 0.8778, 'type': 'Person', 'normalized_text': 'Kris Jenner'}, {'start': 75, 'end': 89, 'probability': 0.8476, 'type': 'Person', 'normalized_text': 'Chris Hemsworth'}, {'start': 95, 'end': 99, 'probability': 0.7475, 'type': 'Person', 'normalized_text': 'Pratt'}, {'start': 108, 'end': 120, 'probability': 0.9319, 'type': 'Person', 'normalized_text': 'David Beckham'}]","[{'start': 3, 'end': 10, 'username': 'TooFab', 'id': '116547240'}]",1,0,0,0,0,0,5,FALSE,2025-02-10T04:01:16.000Z,,,,,,,UK,TraceyBenmore,Flaunted💋X,Dunkin',,,,,,True,0.95,RT about Ben Affleck's Dunkin' ad.
2025-02-10T03:01:07.000Z,"RT @outbreakupdates: About two million baked goods, including some doughnuts and coffee rolls sold at Dunkin’, are recalled over concerns o…",1888785240191127751,everyone,['1888785240191127751'],en,"[{'type': 'retweeted', 'id': '1888693279698616828'}]",FALSE,1888785240191127751,842050286386569216,"[{'start': 102, 'end': 107, 'probability': 0.6806, 'type': 'Place', 'normalized_text': 'Dunkin'}]","[{'start': 3, 'end': 19, 'username': 'outbreakupdates', 'id': '1594033745849450497'}]",1247,0,0,0,0,0,5,FALSE,2025-02-10T04:01:07.000Z,,,,,,,,edythe_foss,Edythe Foss,Dunkin',,,,,,True,0.95,RT about Dunkin' baked goods recall.
2025-02-10T03:01:02.000Z,RT @dunkindonuts: You asked for more… so we delivered a full film. “DunKings 2: The Movie” is here 👏👏 https://t.co/fTOFVqJQi9,1888785217512788195,everyone,['1888785217512788195'],en,"[{'type': 'retweeted', 'id': '1888738294650769881'}]",FALSE,1888785217512788195,20887386,"[{'start': 68, 'end': 88, 'probability': 0.7806, 'type': 'Other', 'normalized_text': 'DunKings 2: The Movie'}]","[{'start': 3, 'end': 16, 'username': 'dunkindonuts', 'id': '8771022'}]",851,0,0,0,0,0,5,FALSE,2025-02-10T04:01:02.000Z,"[{'start': 102, 'end': 125, 'url': 'https://t.co/fTOFVqJQi9', 'expanded_url': 'https://x.com/dunkindonuts/status/1888738294650769881/video/1', 'display_url': 'pic.x.com/fTOFVqJQi9', 'media_key': '13_1888737476665065472'}]",['13_1888737476665065472'],,,['1888738294650769881'],,California,IrishLaborer,Patrick Henning,Dunkin',,,,,,True,1.0,"RT from @dunkindonuts about DunKings movie, Dunkin' content."
2025-02-10T03:00:59.000Z,"Ben Affleck's Dunkin' ad went hard, Kris Jenner popped up with Chris Hemsworth and Pratt, while David Beckham met his long long twin .... and Seal as a seal, well, he'll give us nightmares forever 
https://t.co/88Tr4agWGS",1888785204640178305,everyone,['1888785204640178305'],en,,FALSE,1888785204640178305,116547240,"[{'start': 0, 'end': 10, 'probability': 0.8907, 'type': 'Person', 'normalized_text': 'Ben Affleck'}, {'start': 14, 'end': 19, 'probability': 0.5203, 'type': 'Other', 'normalized_text': 'Dunkin'}, {'start': 36, 'end': 46, 'probability': 0.8516, 'type': 'Person', 'normalized_text': 'Kris Jenner'}, {'start': 63, 'end': 77, 'probability': 0.8056, 'type': 'Person', 'normalized_text': 'Chris Hemsworth'}, {'start': 83, 'end': 87, 'probability': 0.6898, 'type': 'Person', 'normalized_text': 'Pratt'}, {'start': 96, 'end': 108, 'probability': 0.9189, 'type': 'Person', 'normalized_text': 'David Beckham'}, {'start': 142, 'end': 145, 'probability': 0.7184, 'type': 'Person', 'normalized_text': 'Seal'}]",,1,0,5,0,1,696,5,TRUE,2025-02-10T04:00:59.000Z,"[{'start': 198, 'end': 221, 'url': 'https://t.co/88Tr4agWGS', 'expanded_url': 'https://buff.ly/40ZXr6J', 'display_url': 'buff.ly/40ZXr6J', 'images': [{'url': 'https://pbs.twimg.com/news_img/1886840811117043712/laa66CIb?format=jpg&name=orig', 'width': 2048, 'height': 1152}, {'url': 'https://pbs.twimg.com/news_img/1886840811117043712/laa66CIb?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Every Must-See Commercial for Super Bowl LIX', 'description': ""This year's Super Bowl ads feature appearances from celebrities including Ben Affleck, his brother Casey, Matt Damon, David Beckham, Doja Cat, Drew Barrymore, Orlando Bloom, Matthew McConaughey, Post Malone and even a When Harry Met Sally reunion between Meg Ryan and Billy Crystal."", 'unwound_url': 'https://toofab.com/2025/02/04/every-must-see-commercial-for-super-bowl-lix/'}]",,,,,,,TooFab,TooFab,Dunkin',,,,,,True,0.95,Mentions Ben Affleck's Dunkin' ad.
2025-02-10T03:00:32.000Z,Best commercial was Dunkin for sure! #SuperBowlLIX,1888785090081161469,everyone,['1888785090081161469'],en,,FALSE,1888785090081161469,194277609,"[{'start': 20, 'end': 25, 'probability': 0.5796, 'type': 'Person', 'normalized_text': 'Dunkin'}, {'start': 38, 'end': 49, 'probability': 0.9508, 'type': 'Other', 'normalized_text': 'SuperBowlLIX'}]",,0,0,2,0,0,250,5,TRUE,2025-02-10T04:00:32.000Z,,,"[{'start': 37, 'end': 50, 'tag': 'SuperBowlLIX'}]",,,,"Evans, GA",raider_bill16,Billy Ricker,Dunkin',,,,,,True,1.0,Directly mentions 'Dunkin' as the best commercial.
2025-02-10T03:00:27.000Z,"Bill Belichick, his girlfriend join Affleck brothers, Jeremy Strong in DunKings Super Bowl ad https://t.co/yOKP6IYoZ3",1888785070871212273,everyone,['1888785070871212273'],en,,FALSE,1888785070871212273,19665244,"[{'start': 0, 'end': 13, 'probability': 0.8708, 'type': 'Person', 'normalized_text': 'Bill Belichick'}, {'start': 36, 'end': 51, 'probability': 0.4545, 'type': 'Person', 'normalized_text': 'Affleck brothers'}, {'start': 54, 'end': 66, 'probability': 0.8073, 'type': 'Person', 'normalized_text': 'Jeremy Strong'}, {'start': 71, 'end': 78, 'probability': 0.8791, 'type': 'Other', 'normalized_text': 'DunKings'}, {'start': 80, 'end': 89, 'probability': 0.8707, 'type': 'Other', 'normalized_text': 'Super Bowl'}]",,1,1,12,0,0,7152,5,TRUE,2025-02-10T04:00:27.000Z,"[{'start': 94, 'end': 117, 'url': 'https://t.co/yOKP6IYoZ3', 'expanded_url': 'https://www.boston25news.com/news/local/bill-belichick-his-girlfriend-join-affleck-brothers-jeremy-strong-dunkings-super-bowl-ad/IYG6VCDOGNB5NPS6JT2VSJAV5M/?taid=67a96bcba440d00001a1f023&utm_campaign=trueanthem&utm_medium=trueanthem&utm_source=twitter', 'display_url': 'boston25news.com/news/local/bil…', 'status': 200, 'title': 'Bill Belichick, his girlfriend join Affleck brothers, Jeremy Strong in DunKings Super Bowl ad', 'description': 'Dunkin’ rolled out an extended version of its latest DunKings commercial on Super Bowl Sunday, with Bill Belichick and his 24-year-old girlfriend Jordan Hudson appearing alongside the Affleck brothers and “Succession” star Jeremy Strong.', 'unwound_url': 'https://www.boston25news.com/news/local/bill-belichick-his-girlfriend-join-affleck-brothers-jeremy-strong-dunkings-super-bowl-ad/IYG6VCDOGNB5NPS6JT2VSJAV5M/?taid=67a96bcba440d00001a1f023&utm_campaign=trueanthem&utm_medium=trueanthem&utm_source=twitter'}]",,,,,,"Boston, MA",boston25,Boston 25 News,Dunkin',,,,,,True,0.95,Mentions 'DunKings Super Bowl ad'; URL and annotations confirm it's Dunkin's ad campaign.
2025-02-10T03:00:27.000Z,Why did druski have locs in that dunkin donuts commercial lol ?,1888785070736982315,everyone,['1888785070736982315'],en,,FALSE,1888785070736982315,2696964072,"[{'start': 8, 'end': 13, 'probability': 0.3994, 'type': 'Person', 'normalized_text': 'druski'}]",,0,0,0,0,0,56,5,TRUE,2025-02-10T04:00:27.000Z,,,,,,,"Missouri, USA",__PMatt,The Real 🅿️tah,Dunkin',,,,,,True,1.0,Directly mentions 'dunkin donuts commercial'.
2025-02-10T03:00:21.000Z,RT @DiscussingFilm: Ben Affleck reunites with Jay and Silent Bob for a new Dunkin’ Donuts ad. https://t.co/E4crKOoMVh,1888785044916834777,everyone,['1888785044916834777'],en,"[{'type': 'retweeted', 'id': '1888600075242270823'}]",FALSE,1888785044916834777,131140922,"[{'start': 20, 'end': 30, 'probability': 0.8531, 'type': 'Person', 'normalized_text': 'Ben Affleck'}, {'start': 46, 'end': 48, 'probability': 0.6494, 'type': 'Person', 'normalized_text': 'Jay'}, {'start': 54, 'end': 63, 'probability': 0.473, 'type': 'Person', 'normalized_text': 'Silent Bob'}]","[{'start': 3, 'end': 18, 'username': 'DiscussingFilm', 'id': '780460754910732288'}]",2222,0,0,0,0,0,5,FALSE,2025-02-10T04:00:21.000Z,"[{'start': 94, 'end': 117, 'url': 'https://t.co/E4crKOoMVh', 'expanded_url': 'https://x.com/dunkindonuts/status/1888589103488237846/video/1', 'display_url': 'pic.x.com/E4crKOoMVh', 'media_key': '13_1888588967978659840'}]",['13_1888588967978659840'],,,['1888589103488237846'],,"Wherever, Whenever",SabbytheSloth,Sabby the Sloth,Dunkin',,,,,,True,1.0,Directly mentions 'Dunkin’ Donuts ad'.
